station,nom_intervenant,num_site,secteur_scian,municipalite,debit_estival_m3s,volume_annuel_moyen_Mm3,premiere_annee,derniere_annee,rang
030343,Information personnelle,67091.0,Terrains de golf & country clubs,Lac-Brome,0.001224638595152918,0.0033011425,2020.0,2023.0,12
030343,Information personnelle,58194.0,Terrains de golf & country clubs,Lac-Brome,0.0011334144074424805,0.003449856245,2020.0,2023.0,13
030343,ContiTech Canada inc.,44768.0,Fab. tuyaux & courroies de caoutchouc & plast.,Saint-Alphonse-de-Granby,0.0009065135659992584,0.011968086,2020.0,2024.0,14
030343,GROUPE COLAS QUÉBEC INC.,70761.0,Extraction de pierre,Saint-Alphonse-de-Granby,0.0008802394464356829,0.01173,2021.0,2021.0,15
030343,MUNICIPALITÉ DE ROUGEMONT,69886.0,Activités de soutien aux cultures agricoles,Rougemont,0.0003828977499004381,0.004563,2020.0,2021.0,16
030343,MUNICIPALITÉ DE ROUGEMONT,69884.0,Activités de soutien aux cultures agricoles,Rougemont,0.0003683094384707288,0.0048675,2020.0,2021.0,17
030343,Ferme C.M.J.I. Robert inc.,72162.0,Culture de fruits & de noix,Rougemont,0.0002713765035273369,0.001864455,2020.0,2020.0,18
030343,GOLF WATERLOO.COM INC.,44293.0,Terrains de golf & country clubs,Shefford,0.00026277280309692906,0.0015198682,2020.0,2024.0,19
030343,GROUPE COLAS QUÉBEC INC.,70760.0,Extraction de pierre,Saint-Alphonse-de-Granby,0.00017284448426921548,0.002275,2024.0,2024.0,20
030343,+ 5 autres préleveurs,,,,0.0006021720113174963,,,,21
030345_41_34,VILLE DE GRANBY,54787.0,Réseaux d'aqueduc & systèmes d'irrigation,Granby,0.32500196382346247,4.2816782,2020.0,2024.0,1
030345_41_34,VILLE DE SAINT-HYACINTHE,53861.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Hyacinthe,0.20922117084826763,2.7648672,2020.0,2024.0,2
030345_41_34,VILLE DE SAINT-HYACINTHE,60248.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Hyacinthe,0.20922117084826763,2.7648672,2020.0,2024.0,3
030345_41_34,VILLE DE COWANSVILLE,50560.0,Réseaux d'aqueduc & systèmes d'irrigation,Cowansville,0.10155511499402628,1.3425266,2020.0,2024.0,4
030345_41_34,VILLE DE BROMONT,50556.0,Réseaux d'aqueduc & systèmes d'irrigation,Bromont,0.07835145211071287,1.0357514,2020.0,2024.0,5
030345_41_34,VILLE DE FARNHAM,51568.0,Réseaux d'aqueduc & systèmes d'irrigation,Farnham,0.07525589705296695,0.9947668,2020.0,2024.0,6
030345_41_34,MUNICIPALITÉ DE SAINT-DAMASE,59799.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Damase,0.05837062425328554,0.771474,2020.0,2024.0,7
030345_41_34,VILLE D'ACTON VALE,51609.0,Réseaux d'aqueduc & systèmes d'irrigation,Acton Vale,0.0350448093389088,0.4633072,2020.0,2024.0,8
030345_41_34,"SKI BROMONT.COM, SOCIÉTÉ EN COMMANDITE",44254.0,Centres de ski,Bromont,0.02792809376837154,0.06698133333333334,2021.0,2024.0,9
030345_41_34,VILLE DE GRANBY,54788.0,Réseaux d'aqueduc & systèmes d'irrigation,Shefford,0.025624475681999204,0.3370778,2020.0,2024.0,10
030345_41_34,"SKI BROMONT.COM, SOCIÉTÉ EN COMMANDITE",48486.0,Centres de ski,Bromont,0.023891516019988242,0.0356075,2020.0,2021.0,11
030345_41_34,"SKI BROMONT.COM, SOCIÉTÉ EN COMMANDITE",48485.0,Centres de ski,Bromont,0.02171375385802469,0.032659,2020.0,2021.0,12
030345_41_34,Ville de Saint-Pie,60038.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Paul-d'Abbotsford,0.016130203604141777,0.2131292,2020.0,2024.0,13
030345_41_34,EXCAVATION MC. B. M. INC.,46230.0,Extraction de sable & de gravier,Saint-Edmond-de-Grantham,0.014636234292328043,0.0242252,2020.0,2024.0,14
030345_41_34,GROUPE COLAS QUÉBEC INC.,70759.0,Extraction de pierre,Saint-Alphonse-de-Granby,0.013836957387495023,0.157681,2022.0,2024.0,15
030345_41_34,CLUB DE GOLF KNOWLTON,44340.0,Terrains de golf & country clubs,Lac-Brome,0.009479558091873574,0.022562430600000002,2020.0,2024.0,16
030345_41_34,CLUB DE GOLF ACTON VALE INC.,44590.0,Terrains de golf & country clubs,Acton Vale,0.00900943581900353,0.037593252,2020.0,2024.0,17
030345_41_34,Germain Blanchard ltée,69519.0,Extraction de minerais non métalliques,Saint-Théodore-d'Acton,0.007817618264957929,0.0196998,2020.0,2024.0,18
030345_41_34,LES PRODUITS CHIMIQUES ALDEX CIE LTÉE,70210.0,Fab. de résines & de caoutchouc synthétique,Granby,0.005013391087084916,0.06193525,2020.0,2023.0,19
030345_41_34,LE ROYAL BROMONT INC.,44321.0,Autres services de divertissement & loisirs,Bromont,0.0040431963582960055,0.024300585,2020.0,2024.0,20
030345_41_34,+ 26 autres préleveurs,,,,0.03315067634882641,,,,21
030346,VILLE DE GRANBY,54787.0,Réseaux d'aqueduc & systèmes d'irrigation,Granby,0.32500196382346247,4.2816782,2020.0,2024.0,1
030346,VILLE DE COWANSVILLE,50560.0,Réseaux d'aqueduc & systèmes d'irrigation,Cowansville,0.10155511499402628,1.3425266,2020.0,2024.0,2
030346,VILLE DE BROMONT,50556.0,Réseaux d'aqueduc & systèmes d'irrigation,Bromont,0.07835145211071287,1.0357514,2020.0,2024.0,3
030346,VILLE D'ACTON VALE,51609.0,Réseaux d'aqueduc & systèmes d'irrigation,Acton Vale,0.0350448093389088,0.4633072,2020.0,2024.0,4
030346,"SKI BROMONT.COM, SOCIÉTÉ EN COMMANDITE",44254.0,Centres de ski,Bromont,0.02792809376837154,0.06698133333333334,2021.0,2024.0,5
030346,VILLE DE GRANBY,54788.0,Réseaux d'aqueduc & systèmes d'irrigation,Shefford,0.025624475681999204,0.3370778,2020.0,2024.0,6
030346,"SKI BROMONT.COM, SOCIÉTÉ EN COMMANDITE",48486.0,Centres de ski,Bromont,0.023891516019988242,0.0356075,2020.0,2021.0,7
030346,"SKI BROMONT.COM, SOCIÉTÉ EN COMMANDITE",48485.0,Centres de ski,Bromont,0.02171375385802469,0.032659,2020.0,2021.0,8
030346,Ville de Saint-Pie,60038.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Paul-d'Abbotsford,0.016130203604141777,0.2131292,2020.0,2024.0,9
030346,EXCAVATION MC. B. M. INC.,46230.0,Extraction de sable & de gravier,Saint-Edmond-de-Grantham,0.014636234292328043,0.0242252,2020.0,2024.0,10
030346,GROUPE COLAS QUÉBEC INC.,70759.0,Extraction de pierre,Saint-Alphonse-de-Granby,0.013836957387495023,0.157681,2022.0,2024.0,11
030346,CLUB DE GOLF KNOWLTON,44340.0,Terrains de golf & country clubs,Lac-Brome,0.009479558091873574,0.022562430600000002,2020.0,2024.0,12
030346,CLUB DE GOLF ACTON VALE INC.,44590.0,Terrains de golf & country clubs,Acton Vale,0.00900943581900353,0.037593252,2020.0,2024.0,13
030346,Germain Blanchard ltée,69519.0,Extraction de minerais non métalliques,Saint-Théodore-d'Acton,0.007817618264957929,0.0196998,2020.0,2024.0,14
030346,LES PRODUITS CHIMIQUES ALDEX CIE LTÉE,70210.0,Fab. de résines & de caoutchouc synthétique,Granby,0.005013391087084916,0.06193525,2020.0,2023.0,15
030346,LE ROYAL BROMONT INC.,44321.0,Autres services de divertissement & loisirs,Bromont,0.0040431963582960055,0.024300585,2020.0,2024.0,16
030346,CARRIÈRE D'ACTON VALE LTÉE,44398.0,Extraction de pierre,Acton Vale,0.0036777643369175625,0.0974876,2020.0,2024.0,17
030346,LES PRÉS-VERTS M.B. LTÉE,70991.0,Toutes les autres cultures agricoles,Saint-Aimé,0.003592897727272727,0.00266994,2020.0,2023.0,18
030346,LE PARCOURS DU VIEUX VILLAGE INC.,48465.0,Terrains de golf & country clubs,Bromont,0.0029629470272513115,0.025886846800000002,2020.0,2024.0,19
030346,CLUB DE GOLF DE FARNHAM INC.,44549.0,Terrains de golf & country clubs,Farnham,0.002534722780353942,0.016990767295,2020.0,2023.0,20
030346,+ 19 autres préleveurs,,,,0.01398850957559717,,,,21
030348,VILLE DE GRANBY,54787.0,Réseaux d'aqueduc & systèmes d'irrigation,Granby,0.32500196382346247,4.2816782,2020.0,2024.0,1
030348,VILLE DE GRANBY,54788.0,Réseaux d'aqueduc & systèmes d'irrigation,Shefford,0.025624475681999204,0.3370778,2020.0,2024.0,2
030348,"SKI BROMONT.COM, SOCIÉTÉ EN COMMANDITE",48486.0,Centres de ski,Bromont,0.023891516019988242,0.0356075,2020.0,2021.0,3
030348,Ville de Saint-Pie,60038.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Paul-d'Abbotsford,0.016130203604141777,0.2131292,2020.0,2024.0,4
030348,EXCAVATION MC. B. M. INC.,46230.0,Extraction de sable & de gravier,Saint-Edmond-de-Grantham,0.014636234292328043,0.0242252,2020.0,2024.0,5
030348,GROUPE COLAS QUÉBEC INC.,70759.0,Extraction de pierre,Saint-Alphonse-de-Granby,0.013836957387495023,0.157681,2022.0,2024.0,6
030348,CLUB DE GOLF KNOWLTON,44340.0,Terrains de golf & country clubs,Lac-Brome,0.009479558091873574,0.022562430600000002,2020.0,2024.0,7
030348,Germain Blanchard ltée,69519.0,Extraction de minerais non métalliques,Saint-Théodore-d'Acton,0.007817618264957929,0.0196998,2020.0,2024.0,8
030348,LES PRÉS-VERTS M.B. LTÉE,70991.0,Toutes les autres cultures agricoles,Saint-Aimé,0.003592897727272727,0.00266994,2020.0,2023.0,9
030348,LE PARCOURS DU VIEUX VILLAGE INC.,48465.0,Terrains de golf & country clubs,Bromont,0.0029629470272513115,0.025886846800000002,2020.0,2024.0,10
030348,CLUB DE GOLF DE FARNHAM INC.,44549.0,Terrains de golf & country clubs,Farnham,0.002534722780353942,0.016990767295,2020.0,2023.0,11
030348,CLUB DE GOLF DE COWANSVILLE INC.,44362.0,Terrains de golf & country clubs,Cowansville,0.0017269025173622062,0.013906673800000002,2020.0,2024.0,12
030348,BOMBARDIER PRODUITS RÉCRÉATIFS INC.,70867.0,Fab. d'autres types de matériel de transport,Maricourt,0.00171269687818892,0.018491296,2020.0,2024.0,13
030348,Information personnelle,67091.0,Terrains de golf & country clubs,Lac-Brome,0.001224638595152918,0.0033011425,2020.0,2023.0,14
030348,Information personnelle,58194.0,Terrains de golf & country clubs,Lac-Brome,0.0011334144074424805,0.003449856245,2020.0,2023.0,15
030348,ContiTech Canada inc.,44768.0,Fab. tuyaux & courroies de caoutchouc & plast.,Saint-Alphonse-de-Granby,0.0009065135659992584,0.011968086,2020.0,2024.0,16
030348,GROUPE COLAS QUÉBEC INC.,70761.0,Extraction de pierre,Saint-Alphonse-de-Granby,0.0008802394464356829,0.01173,2021.0,2021.0,17
030348,MUNICIPALITÉ DE ROUGEMONT,69886.0,Activités de soutien aux cultures agricoles,Rougemont,0.0003828977499004381,0.004563,2020.0,2021.0,18
030348,Golf Granby Saint-Paul.ca inc.,44308.0,Terrains de golf & country clubs,Granby,0.00038016381682717256,0.002093215,2020.0,2024.0,19
030348,MUNICIPALITÉ DE ROUGEMONT,69884.0,Activités de soutien aux cultures agricoles,Rougemont,0.0003683094384707288,0.0048675,2020.0,2021.0,20
030348,+ 8 autres préleveurs,,,,0.0013091658022109777,,,,21
030415,NEXKEMIA PÉTROCHIMIE INC.,43847.0,Fab. de résines & de caoutchouc synthétique,Potton,0.04811796353544405,0.63606908,2020.0,2024.0,1
030415,Régie intermunicipale d'approvisionnement en eau potable Henryville-Venise,51208.0,Réseaux d'aqueduc & systèmes d'irrigation,Henryville,0.023674455981182795,0.3128578625,2020.0,2023.0,2
030415,GRAYMONT (QC) INC.,55481.0,Extraction de calcaire,Stanbridge Station,0.017388672839506174,0.2298736,2020.0,2024.0,3
030415,MONT-BRUNO C.C. INC.,48591.0,Terrains de golf & country clubs,Saint-Bruno-de-Montarville,0.01363078713673158,0.026518506,2020.0,2024.0,4
030415,CONSTRUCTION DJL INC.,63154.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.01089903972520908,0.1440626,2020.0,2024.0,5
030415,CLUB DE GOLF DE LA MADELEINE INC.,44286.0,Terrains de golf & country clubs,Sainte-Marie-Madeleine,0.009603812117626885,0.072839232,2020.0,2024.0,6
030415,BASE DE PLEIN-AIR VALLÉE DES FORTS INC.,48598.0,Terrains de golf & country clubs,Henryville,0.007830281300322062,0.0436425,2020.0,2021.0,7
030415,MUNICIPALITÉ D'EASTMAN,52107.0,Réseaux d'aqueduc & systèmes d'irrigation,Eastman,0.006640595629231381,0.08776475,2020.0,2024.0,8
030415,Destination Owl's Head inc.,48272.0,Terrains de golf & country clubs,Potton,0.006557602648113339,0.0162469825,2021.0,2024.0,9
030415,CLUB DE GOLF ST-JEAN LTÉE,46540.0,Terrains de golf & country clubs,Saint-Sébastien,0.006554369715252887,0.0179161922,2020.0,2024.0,10
030415,VILLE DE SUTTON,50650.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.006269111502395413,0.077759155,2020.0,2023.0,11
030415,LES GAZONS STE-JULIE LTEE,71998.0,Autres cultures agricoles,Lacolle,0.00596267640174897,0.0242730845,2020.0,2021.0,12
030415,LE DOMAINE DE ROUVILLE INC.,50347.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Jean-Baptiste,0.004546781349561928,0.0584064,2020.0,2024.0,13
030415,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70692.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.004455455785533911,0.0188695,2020.0,2021.0,14
030415,FERME SAMSON & FILS (1987) S.E.N.C.,71729.0,Culture de légumes & de melons,Farnham,0.0042840567129629635,0.0032226666666666666,2020.0,2024.0,15
030415,VILLE DE SUTTON,48544.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.004045025256985522,0.02439725,2020.0,2023.0,16
030415,9210-8877 QUÉBEC INC.,44317.0,Terrains de golf & country clubs,Carignan,0.0033277918069584736,0.014255,2020.0,2020.0,17
030415,CONSTRUCTION DJL INC.,54829.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.002990895310633214,0.038674,2020.0,2024.0,18
030415,FERMES TRUDEAU INC.,70970.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002742210980851675,0.01683924,2020.0,2024.0,19
030415,FERMES TRUDEAU INC.,70969.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002720328210105877,0.01625044,2020.0,2024.0,20
030415,+ 34 autres préleveurs,,,,0.02485433949945202,,,,21
030420,NEXKEMIA PÉTROCHIMIE INC.,43847.0,Fab. de résines & de caoutchouc synthétique,Potton,0.04811796353544405,0.63606908,2020.0,2024.0,1
030420,Régie intermunicipale d'approvisionnement en eau potable Henryville-Venise,51208.0,Réseaux d'aqueduc & systèmes d'irrigation,Henryville,0.023674455981182795,0.3128578625,2020.0,2023.0,2
030420,GRAYMONT (QC) INC.,55481.0,Extraction de calcaire,Stanbridge Station,0.017388672839506174,0.2298736,2020.0,2024.0,3
030420,MONT-BRUNO C.C. INC.,48591.0,Terrains de golf & country clubs,Saint-Bruno-de-Montarville,0.01363078713673158,0.026518506,2020.0,2024.0,4
030420,CONSTRUCTION DJL INC.,63154.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.01089903972520908,0.1440626,2020.0,2024.0,5
030420,CLUB DE GOLF DE LA MADELEINE INC.,44286.0,Terrains de golf & country clubs,Sainte-Marie-Madeleine,0.009603812117626885,0.072839232,2020.0,2024.0,6
030420,BASE DE PLEIN-AIR VALLÉE DES FORTS INC.,48598.0,Terrains de golf & country clubs,Henryville,0.007830281300322062,0.0436425,2020.0,2021.0,7
030420,MUNICIPALITÉ D'EASTMAN,52107.0,Réseaux d'aqueduc & systèmes d'irrigation,Eastman,0.006640595629231381,0.08776475,2020.0,2024.0,8
030420,Destination Owl's Head inc.,48272.0,Terrains de golf & country clubs,Potton,0.006557602648113339,0.0162469825,2021.0,2024.0,9
030420,CLUB DE GOLF ST-JEAN LTÉE,46540.0,Terrains de golf & country clubs,Saint-Sébastien,0.006554369715252887,0.0179161922,2020.0,2024.0,10
030420,VILLE DE SUTTON,50650.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.006269111502395413,0.077759155,2020.0,2023.0,11
030420,LES GAZONS STE-JULIE LTEE,71998.0,Autres cultures agricoles,Lacolle,0.00596267640174897,0.0242730845,2020.0,2021.0,12
030420,LE DOMAINE DE ROUVILLE INC.,50347.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Jean-Baptiste,0.004546781349561928,0.0584064,2020.0,2024.0,13
030420,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70692.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.004455455785533911,0.0188695,2020.0,2021.0,14
030420,FERME SAMSON & FILS (1987) S.E.N.C.,71729.0,Culture de légumes & de melons,Farnham,0.0042840567129629635,0.0032226666666666666,2020.0,2024.0,15
030420,VILLE DE SUTTON,48544.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.004045025256985522,0.02439725,2020.0,2023.0,16
030420,9210-8877 QUÉBEC INC.,44317.0,Terrains de golf & country clubs,Carignan,0.0033277918069584736,0.014255,2020.0,2020.0,17
030420,CONSTRUCTION DJL INC.,54829.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.002990895310633214,0.038674,2020.0,2024.0,18
030420,FERMES TRUDEAU INC.,70970.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002742210980851675,0.01683924,2020.0,2024.0,19
030420,FERMES TRUDEAU INC.,70969.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002720328210105877,0.01625044,2020.0,2024.0,20
030420,+ 34 autres préleveurs,,,,0.02485433949945202,,,,21
030421,NEXKEMIA PÉTROCHIMIE INC.,43847.0,Fab. de résines & de caoutchouc synthétique,Potton,0.04811796353544405,0.63606908,2020.0,2024.0,1
030421,Régie intermunicipale d'approvisionnement en eau potable Henryville-Venise,51208.0,Réseaux d'aqueduc & systèmes d'irrigation,Henryville,0.023674455981182795,0.3128578625,2020.0,2023.0,2
030421,GRAYMONT (QC) INC.,55481.0,Extraction de calcaire,Stanbridge Station,0.017388672839506174,0.2298736,2020.0,2024.0,3
030421,MONT-BRUNO C.C. INC.,48591.0,Terrains de golf & country clubs,Saint-Bruno-de-Montarville,0.01363078713673158,0.026518506,2020.0,2024.0,4
030421,CONSTRUCTION DJL INC.,63154.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.01089903972520908,0.1440626,2020.0,2024.0,5
030421,CLUB DE GOLF DE LA MADELEINE INC.,44286.0,Terrains de golf & country clubs,Sainte-Marie-Madeleine,0.009603812117626885,0.072839232,2020.0,2024.0,6
030421,BASE DE PLEIN-AIR VALLÉE DES FORTS INC.,48598.0,Terrains de golf & country clubs,Henryville,0.007830281300322062,0.0436425,2020.0,2021.0,7
030421,MUNICIPALITÉ D'EASTMAN,52107.0,Réseaux d'aqueduc & systèmes d'irrigation,Eastman,0.006640595629231381,0.08776475,2020.0,2024.0,8
030421,Destination Owl's Head inc.,48272.0,Terrains de golf & country clubs,Potton,0.006557602648113339,0.0162469825,2021.0,2024.0,9
030421,CLUB DE GOLF ST-JEAN LTÉE,46540.0,Terrains de golf & country clubs,Saint-Sébastien,0.006554369715252887,0.0179161922,2020.0,2024.0,10
030421,VILLE DE SUTTON,50650.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.006269111502395413,0.077759155,2020.0,2023.0,11
030421,LES GAZONS STE-JULIE LTEE,71998.0,Autres cultures agricoles,Lacolle,0.00596267640174897,0.0242730845,2020.0,2021.0,12
030421,LE DOMAINE DE ROUVILLE INC.,50347.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Jean-Baptiste,0.004546781349561928,0.0584064,2020.0,2024.0,13
030421,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70692.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.004455455785533911,0.0188695,2020.0,2021.0,14
030421,FERME SAMSON & FILS (1987) S.E.N.C.,71729.0,Culture de légumes & de melons,Farnham,0.0042840567129629635,0.0032226666666666666,2020.0,2024.0,15
030421,VILLE DE SUTTON,48544.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.004045025256985522,0.02439725,2020.0,2023.0,16
030421,9210-8877 QUÉBEC INC.,44317.0,Terrains de golf & country clubs,Carignan,0.0033277918069584736,0.014255,2020.0,2020.0,17
030421,CONSTRUCTION DJL INC.,54829.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.002990895310633214,0.038674,2020.0,2024.0,18
030421,FERMES TRUDEAU INC.,70970.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002742210980851675,0.01683924,2020.0,2024.0,19
030421,FERMES TRUDEAU INC.,70969.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002720328210105877,0.01625044,2020.0,2024.0,20
030421,+ 34 autres préleveurs,,,,0.02485433949945202,,,,21
030423,Régie intermunicipale d'approvisionnement en eau potable Henryville-Venise,51208.0,Réseaux d'aqueduc & systèmes d'irrigation,Henryville,0.023674455981182795,0.3128578625,2020.0,2023.0,1
030423,GRAYMONT (QC) INC.,55481.0,Extraction de calcaire,Stanbridge Station,0.017388672839506174,0.2298736,2020.0,2024.0,2
030423,MONT-BRUNO C.C. INC.,48591.0,Terrains de golf & country clubs,Saint-Bruno-de-Montarville,0.01363078713673158,0.026518506,2020.0,2024.0,3
030423,CONSTRUCTION DJL INC.,63154.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.01089903972520908,0.1440626,2020.0,2024.0,4
030423,CLUB DE GOLF DE LA MADELEINE INC.,44286.0,Terrains de golf & country clubs,Sainte-Marie-Madeleine,0.009603812117626885,0.072839232,2020.0,2024.0,5
030423,BASE DE PLEIN-AIR VALLÉE DES FORTS INC.,48598.0,Terrains de golf & country clubs,Henryville,0.007830281300322062,0.0436425,2020.0,2021.0,6
030423,MUNICIPALITÉ D'EASTMAN,52107.0,Réseaux d'aqueduc & systèmes d'irrigation,Eastman,0.006640595629231381,0.08776475,2020.0,2024.0,7
030423,Destination Owl's Head inc.,48272.0,Terrains de golf & country clubs,Potton,0.006557602648113339,0.0162469825,2021.0,2024.0,8
030423,CLUB DE GOLF ST-JEAN LTÉE,46540.0,Terrains de golf & country clubs,Saint-Sébastien,0.006554369715252887,0.0179161922,2020.0,2024.0,9
030423,VILLE DE SUTTON,50650.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.006269111502395413,0.077759155,2020.0,2023.0,10
030423,LE DOMAINE DE ROUVILLE INC.,50347.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Jean-Baptiste,0.004546781349561928,0.0584064,2020.0,2024.0,11
030423,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70692.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.004455455785533911,0.0188695,2020.0,2021.0,12
030423,FERME SAMSON & FILS (1987) S.E.N.C.,71729.0,Culture de légumes & de melons,Farnham,0.0042840567129629635,0.0032226666666666666,2020.0,2024.0,13
030423,VILLE DE SUTTON,48544.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.004045025256985522,0.02439725,2020.0,2023.0,14
030423,9210-8877 QUÉBEC INC.,44317.0,Terrains de golf & country clubs,Carignan,0.0033277918069584736,0.014255,2020.0,2020.0,15
030423,CONSTRUCTION DJL INC.,54829.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.002990895310633214,0.038674,2020.0,2024.0,16
030423,FERMES TRUDEAU INC.,70970.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002742210980851675,0.01683924,2020.0,2024.0,17
030423,FERMES TRUDEAU INC.,70969.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002720328210105877,0.01625044,2020.0,2024.0,18
030423,CLUB DE GOLF DE FARNHAM INC.,44365.0,Terrains de golf & country clubs,Farnham,0.0026529900558086086,0.010501154120000002,2020.0,2023.0,19
030423,FERMES TRUDEAU INC.,70972.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.0025236829949689746,0.01507408,2020.0,2024.0,20
030423,+ 27 autres préleveurs,,,,0.01745482702851384,,,,21
030424,NEXKEMIA PÉTROCHIMIE INC.,43847.0,Fab. de résines & de caoutchouc synthétique,Potton,0.04811796353544405,0.63606908,2020.0,2024.0,1
030424,Régie intermunicipale d'approvisionnement en eau potable Henryville-Venise,51208.0,Réseaux d'aqueduc & systèmes d'irrigation,Henryville,0.023674455981182795,0.3128578625,2020.0,2023.0,2
030424,CONSTRUCTION DJL INC.,66877.0,Extraction de pierre,Carignan,0.020106162886861408,0.1573152,2020.0,2024.0,3
030424,GRAYMONT (QC) INC.,55481.0,Extraction de calcaire,Stanbridge Station,0.017388672839506174,0.2298736,2020.0,2024.0,4
030424,MONT-BRUNO C.C. INC.,48591.0,Terrains de golf & country clubs,Saint-Bruno-de-Montarville,0.01363078713673158,0.026518506,2020.0,2024.0,5
030424,CONSTRUCTION DJL INC.,63154.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.01089903972520908,0.1440626,2020.0,2024.0,6
030424,CLUB DE GOLF DE LA MADELEINE INC.,44286.0,Terrains de golf & country clubs,Sainte-Marie-Madeleine,0.009603812117626885,0.072839232,2020.0,2024.0,7
030424,BASE DE PLEIN-AIR VALLÉE DES FORTS INC.,48598.0,Terrains de golf & country clubs,Henryville,0.007830281300322062,0.0436425,2020.0,2021.0,8
030424,MUNICIPALITÉ D'EASTMAN,52107.0,Réseaux d'aqueduc & systèmes d'irrigation,Eastman,0.006640595629231381,0.08776475,2020.0,2024.0,9
030424,Destination Owl's Head inc.,48272.0,Terrains de golf & country clubs,Potton,0.006557602648113339,0.0162469825,2021.0,2024.0,10
030424,CLUB DE GOLF ST-JEAN LTÉE,46540.0,Terrains de golf & country clubs,Saint-Sébastien,0.006554369715252887,0.0179161922,2020.0,2024.0,11
030424,VILLE DE SUTTON,50650.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.006269111502395413,0.077759155,2020.0,2023.0,12
030424,LES GAZONS STE-JULIE LTEE,71998.0,Autres cultures agricoles,Lacolle,0.00596267640174897,0.0242730845,2020.0,2021.0,13
030424,LE DOMAINE DE ROUVILLE INC.,50347.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Jean-Baptiste,0.004546781349561928,0.0584064,2020.0,2024.0,14
030424,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70692.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.004455455785533911,0.0188695,2020.0,2021.0,15
030424,FERME SAMSON & FILS (1987) S.E.N.C.,71729.0,Culture de légumes & de melons,Farnham,0.0042840567129629635,0.0032226666666666666,2020.0,2024.0,16
030424,VILLE DE SUTTON,48544.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.004045025256985522,0.02439725,2020.0,2023.0,17
030424,9210-8877 QUÉBEC INC.,44317.0,Terrains de golf & country clubs,Carignan,0.0033277918069584736,0.014255,2020.0,2020.0,18
030424,CONSTRUCTION DJL INC.,54829.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.002990895310633214,0.038674,2020.0,2024.0,19
030424,FERMES TRUDEAU INC.,70970.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002742210980851675,0.01683924,2020.0,2024.0,20
030424,+ 36 autres préleveurs,,,,0.028019706802548738,,,,21
